Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
1,1719933467638,02/07/2024 15:17:47,1719940667638,2,02/07/2024 19:17:47,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719933477863,02/07/2024 15:17:57,1719940677863,2,02/07/2024 19:17:57,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,10228.2,10217.2,10228.2,10228.2,10217.2,10228.2,1,10228.2,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719933477867,02/07/2024 15:17:57,1719940677867,2,02/07/2024 19:17:57,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),8833.5,10217.2,10232.600000000373,8833.5,10217.2,10232.600000000373,1,8833.5,1399.1000000003733,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
4,1719933484308,02/07/2024 15:18:04,1719940684308,2,02/07/2024 19:18:04,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,6457.100000000559,6449.800000000003,6457.100000000559,6457.100000000559,6449.800000000003,6457.100000000559,1,6457.100000000559,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,36
5,1719933493452,02/07/2024 15:18:13,1719940693452,2,02/07/2024 19:18:13,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,15601.200000000186,15600,15601.200000000186,15601.200000000186,15600,15601.200000000186,1,15601.200000000186,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,36
6,1719933499719,02/07/2024 15:18:19,1719940699719,2,02/07/2024 19:18:19,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,21868.60000000056,21866.800000000003,21868.60000000056,21868.60000000056,21866.800000000003,21868.60000000056,1,21868.60000000056,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,36
7,1719933499720,02/07/2024 15:18:19,1719940699720,2,02/07/2024 19:18:19,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,3,10433.400000000001,21866.800000000003,21868.900000000373,10433.400000000001,21866.800000000003,21868.900000000373,1,10433.400000000001,11435.500000000371,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,37
8,1719933499720,02/07/2024 15:18:19,1719940699720,2,02/07/2024 19:18:19,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Schwäbisch,20350.5,21866.800000000003,21869.400000000373,20350.5,21866.800000000003,21869.400000000373,1,20350.5,1518.9000000003725,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,37
9,1719933502433,02/07/2024 15:18:22,1719940702433,2,02/07/2024 19:18:22,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2714.9000000001834,2700.0999999999985,2714.9000000001834,2714.9000000001834,2700.0999999999985,2714.9000000001834,1,2714.9000000001834,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_st_A3.mp3,st,,37
10,1719933512676,02/07/2024 15:18:32,1719940712676,2,02/07/2024 19:18:32,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,12957.699999999997,12950.399999999994,12957.699999999997,12957.699999999997,12950.399999999994,12957.699999999997,1,12957.699999999997,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_st_A3.mp3,st,,37
11,1719933515191,02/07/2024 15:18:35,1719940715191,2,02/07/2024 19:18:35,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,15472.900000000183,15467.099999999991,15472.900000000183,15472.900000000183,15467.099999999991,15472.900000000183,1,15472.900000000183,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,UDMA21_st_A3.mp3,st,,37
12,1719933515192,02/07/2024 15:18:35,1719940715192,2,02/07/2024 19:18:35,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,6216.699999999997,15467.099999999991,15473.699999999997,6216.699999999997,15467.099999999991,15473.699999999997,1,6216.699999999997,9257,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,UDMA21_st_A3.mp3,st,,38
13,1719933515192,02/07/2024 15:18:35,1719940715192,2,02/07/2024 19:18:35,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Norddeutsch,13916.899999999994,15467.099999999991,15474.199999999997,13916.899999999994,15467.099999999991,15474.199999999997,1,13916.899999999994,1557.300000000003,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,UDMA21_st_A3.mp3,st,,38
14,1719933525379,02/07/2024 15:18:45,1719940725379,2,02/07/2024 19:18:45,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,10193.40000000075,10183.400000000009,10193.40000000075,10193.40000000075,10183.400000000009,10193.40000000075,1,10193.40000000075,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,39
15,1719933525382,02/07/2024 15:18:45,1719940725382,2,02/07/2024 19:18:45,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,4683.300000000003,10183.400000000009,10196.500000000378,4683.300000000003,10183.400000000009,10196.500000000378,1,4683.300000000003,5513.200000000375,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,39
16,1719933525382,02/07/2024 15:18:45,1719940725382,2,02/07/2024 19:18:45,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,6083.400000000009,10183.400000000009,10196.800000000192,6083.400000000009,10183.400000000009,10196.800000000192,1,6083.400000000009,4113.400000000183,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,39
17,1719933529353,02/07/2024 15:18:49,1719940729353,2,02/07/2024 19:18:49,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Instructions3,Screen 1,d2amsh,1,continue,,3983.4999999999854,3966.899999999994,3983.4999999999854,3983.4999999999854,3966.899999999994,3983.4999999999854,1,3983.4999999999854,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,40
18,1719933529354,02/07/2024 15:18:49,1719940729354,2,02/07/2024 19:18:49,86579,59,task-r61o,,38690325,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719934058308,02/07/2024 15:27:38,1719941258308,2,02/07/2024 19:27:38,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719934561604,02/07/2024 15:36:01,1719941761604,2,02/07/2024 19:36:01,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,515917.7999999523,515906.4,515917.7999999523,515917.7999999523,515906.4,515917.7999999523,1,515917.7999999523,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719934561606,02/07/2024 15:36:01,1719941761606,2,02/07/2024 19:36:01,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,514339.6,515906.4,515920,514339.6,515906.4,515920,1,514339.6,1580.4000000000233,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
4,1719934565524,02/07/2024 15:36:05,1719941765524,2,02/07/2024 19:36:05,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,3931.399999952293,3917.1999999999534,3931.399999952293,3931.399999952293,3917.1999999999534,3931.399999952293,1,3931.399999952293,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,HUWA01_non-st_A6.mp3,non-st,,36
5,1719934565524,02/07/2024 15:36:05,1719941765524,2,02/07/2024 19:36:05,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,1,1600.0999999999767,3917.1999999999534,3931.6999999046093,1600.0999999999767,3917.1999999999534,3931.6999999046093,1,1600.0999999999767,2331.5999999046326,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,HUWA01_non-st_A6.mp3,non-st,,37
6,1719934565524,02/07/2024 15:36:05,1719941765524,2,02/07/2024 19:36:05,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Plattdeutsch,3017,3917.1999999999534,3932.1999999046093,3017,3917.1999999999534,3932.1999999046093,1,3017,915.1999999046093,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,HUWA01_non-st_A6.mp3,non-st,,37
7,1719934572822,02/07/2024 15:36:12,1719941772822,2,02/07/2024 19:36:12,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,7312.400000000023,7300.20000000007,7312.400000000023,7312.400000000023,7300.20000000007,7312.400000000023,1,7312.400000000023,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,HUWA01_st_A2.mp3,st,,37
8,1719934572823,02/07/2024 15:36:12,1719941772823,2,02/07/2024 19:36:12,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,1416.600000000035,7300.20000000007,7313.799999856972,1416.600000000035,7300.20000000007,7313.799999856972,1,1416.600000000035,5897.199999856937,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,HUWA01_st_A2.mp3,st,,38
9,1719934572823,02/07/2024 15:36:12,1719941772823,2,02/07/2024 19:36:12,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Saarländisch,3249.8000000000466,7300.20000000007,7314.19999995234,3249.8000000000466,7300.20000000007,7314.19999995234,1,3249.8000000000466,4064.399999952293,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,HUWA01_st_A2.mp3,st,,38
10,1719934580226,02/07/2024 15:36:20,1719941780226,2,02/07/2024 19:36:20,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,7415.900000047637,7400.29999999993,7415.900000047637,7415.900000047637,7400.29999999993,7415.900000047637,1,7415.900000047637,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,39
11,1719934580226,02/07/2024 15:36:20,1719941780226,2,02/07/2024 19:36:20,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,,7416.400000047637,7400.29999999993,7416.400000047637,7416.400000047637,7400.29999999993,7416.400000047637,1,7416.400000047637,0,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,39
12,1719934580226,02/07/2024 15:36:20,1719941780226,2,02/07/2024 19:36:20,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,ja,5116.899999999907,7400.29999999993,7416.49999995227,5116.899999999907,7400.29999999993,7416.49999995227,1,5116.899999999907,2299.599999952363,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,39
13,1719934581616,02/07/2024 15:36:21,1719941781616,2,02/07/2024 19:36:21,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Instructions3,Screen 1,d2amsh,1,continue,,1405.7999998569721,1400.3000000000466,1405.7999998569721,1405.7999998569721,1400.3000000000466,1405.7999998569721,1,1405.7999998569721,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,40
14,1719934581616,02/07/2024 15:36:21,1719941781616,2,02/07/2024 19:36:21,86579,59,task-r61o,,38691160,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719935198594,02/07/2024 15:46:38,1719942398594,2,02/07/2024 19:46:38,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719935214261,02/07/2024 15:46:54,1719942414261,2,02/07/2024 19:46:54,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,15675.86,15666.66,15675.86,15675.86,15666.66,15675.86,1,15675.86,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719935214276,02/07/2024 15:46:54,1719942414276,2,02/07/2024 19:46:54,86579,59,task-r61o,,38694818,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,13266.66,15666.66,15683.32,13266.66,15666.66,15683.32,1,13266.66,2416.66,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
